name,year,year_period,continent,country,mass_cleaned,mass_bin,recclass_clean,reclat,reclong
Yamato 791500,1979.0,20th Century,Antarctica,Antarctica,1252.0,1-10kg,H-OTHER,-71.5,35.66667
Yamato 791501,1979.0,20th Century,Antarctica,Antarctica,283.1,100-1kg,H4,-71.5,35.66667
Yamato 791502,1979.0,20th Century,Antarctica,Antarctica,131.02,100-1kg,H-OTHER,-71.5,35.66667
Yamato 791503,1979.0,20th Century,Antarctica,Antarctica,55.11,10-100g,H5,-71.5,35.66667
Yamato 791504,1979.0,20th Century,Antarctica,Antarctica,41.55,10-100g,H4,-71.5,35.66667
Yamato 791505,1979.0,20th Century,Antarctica,Antarctica,31.11,10-100g,H4,-71.5,35.66667
Yamato 791506,1979.0,20th Century,Antarctica,Antarctica,16.62,10-100g,H5,-71.5,35.66667
Yamato 791507,1979.0,20th Century,Antarctica,Antarctica,12.77,10-100g,H5,-71.5,35.66667
Yamato 791508,1979.0,20th Century,Antarctica,Antarctica,12.81,10-100g,H5,-71.5,35.66667
Yamato 791509,1979.0,20th Century,Antarctica,Antarctica,9.9,1-10g,H5,-71.5,35.66667
Yamato 791510,1979.0,20th Century,Antarctica,Antarctica,9.77,1-10g,OTHER,-71.5,35.66667
Yamato 791511,1979.0,20th Century,Antarctica,Antarctica,10.34,10-100g,H5,-71.5,35.66667
Yamato 791512,1979.0,20th Century,Antarctica,Antarctica,4.69,1-10g,H5,-71.5,35.66667
Yamato 791513,1979.0,20th Century,Antarctica,Antarctica,3.97,1-10g,H5,-71.5,35.66667
Yamato 791514,1979.0,20th Century,Antarctica,Antarctica,1.63,1-10g,H5,-71.5,35.66667
Yamato 791515,1979.0,20th Century,Antarctica,Antarctica,2.21,1-10g,H5,-71.5,35.66667
Yamato 791516,1979.0,20th Century,Antarctica,Antarctica,89.18,10-100g,L6,-71.5,35.66667
Yamato 791517,1979.0,20th Century,Antarctica,Antarctica,17.12,10-100g,L6,-71.5,35.66667
Yamato 791518,1979.0,20th Century,Antarctica,Antarctica,6.42,1-10g,L6,-71.5,35.66667
Yamato 791519,1979.0,20th Century,Antarctica,Antarctica,26.89,10-100g,H4,-71.5,35.66667
Yamato 791520,1979.0,20th Century,Antarctica,Antarctica,2.85,1-10g,L-OTHER,-71.5,35.66667
Yamato 791521,1979.0,20th Century,Antarctica,Antarctica,2.82,1-10g,L-OTHER,-71.5,35.66667
Yamato 791522,1979.0,20th Century,Antarctica,Antarctica,2.48,1-10g,L-OTHER,-71.5,35.66667
Yamato 791523,1979.0,20th Century,Antarctica,Antarctica,0.82,<1g,L6,-71.5,35.66667
Yamato 791524,1979.0,20th Century,Antarctica,Antarctica,0.68,<1g,H4,-71.5,35.66667
Yamato 791525,1979.0,20th Century,Antarctica,Antarctica,0.71,<1g,L6,-71.5,35.66667
Yamato 791526,1979.0,20th Century,Antarctica,Antarctica,6.47,1-10g,H6,-71.5,35.66667
Yamato 791527,1979.0,20th Century,Antarctica,Antarctica,4.14,1-10g,H4,-71.5,35.66667
Yamato 791528,1979.0,20th Century,Antarctica,Antarctica,1.4,1-10g,L-OTHER,-71.5,35.66667
Yamato 791529,1979.0,20th Century,Antarctica,Antarctica,0.77,<1g,L6,-71.5,35.66667
Yamato 791531,1979.0,20th Century,Antarctica,Antarctica,77.92,10-100g,L5,-71.5,35.66667
Yamato 791532,1979.0,20th Century,Antarctica,Antarctica,28.31,10-100g,L5,-71.5,35.66667
Yamato 791535,1979.0,20th Century,Antarctica,Antarctica,15.52,10-100g,H4,-71.5,35.66667
Yamato 791536,1979.0,20th Century,Antarctica,Antarctica,839.0,100-1kg,L6,-71.5,35.66667
Yamato 791537,1979.0,20th Century,Antarctica,Antarctica,66.18,10-100g,H-OTHER,-71.5,35.66667
Yamato 791538,1979.0,20th Century,Antarctica,Antarctica,419.03,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791539,1979.0,20th Century,Antarctica,Antarctica,1907.0,1-10kg,L-OTHER,-71.5,35.66667
Yamato 791540,1979.0,20th Century,Antarctica,Antarctica,9.95,1-10g,L-OTHER,-71.5,35.66667
Yamato 791541,1979.0,20th Century,Antarctica,Antarctica,5.79,1-10g,L-OTHER,-71.5,35.66667
Yamato 791542,1979.0,20th Century,Antarctica,Antarctica,2.44,1-10g,L-OTHER,-71.5,35.66667
Yamato 791543,1979.0,20th Century,Antarctica,Antarctica,0.99,<1g,L-OTHER,-71.5,35.66667
Yamato 791544,1979.0,20th Century,Antarctica,Antarctica,1.58,1-10g,H6,-71.5,35.66667
Yamato 791545,1979.0,20th Century,Antarctica,Antarctica,195.17,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791546,1979.0,20th Century,Antarctica,Antarctica,76.87,10-100g,H4,-71.5,35.66667
Yamato 791547,1979.0,20th Century,Antarctica,Antarctica,2.92,1-10g,H4,-71.5,35.66667
Yamato 791548,1979.0,20th Century,Antarctica,Antarctica,2.1,1-10g,H4,-71.5,35.66667
Yamato 791549,1979.0,20th Century,Antarctica,Antarctica,1.9,1-10g,H4,-71.5,35.66667
Yamato 791550,1979.0,20th Century,Antarctica,Antarctica,1.17,1-10g,H4,-71.5,35.66667
Yamato 791555,1979.0,20th Century,Antarctica,Antarctica,1.06,1-10g,H6,-71.5,35.66667
Yamato 791556,1979.0,20th Century,Antarctica,Antarctica,129.25,100-1kg,H5,-71.5,35.66667
Yamato 791557,1979.0,20th Century,Antarctica,Antarctica,90.65,10-100g,L6,-71.5,35.66667
Yamato 791558,1979.0,20th Century,Antarctica,Antarctica,101.64,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791559,1979.0,20th Century,Antarctica,Antarctica,26.21,10-100g,H6,-71.5,35.66667
Yamato 791560,1979.0,20th Century,Antarctica,Antarctica,61.67,10-100g,H4,-71.5,35.66667
Yamato 791561,1979.0,20th Century,Antarctica,Antarctica,54.27,10-100g,H4,-71.5,35.66667
Yamato 791562,1979.0,20th Century,Antarctica,Antarctica,205.32,100-1kg,H4,-71.5,35.66667
Yamato 791563,1979.0,20th Century,Antarctica,Antarctica,487.87,100-1kg,H4,-71.5,35.66667
Yamato 791564,1979.0,20th Century,Antarctica,Antarctica,84.31,10-100g,H4,-71.5,35.66667
Yamato 791565,1979.0,20th Century,Antarctica,Antarctica,8.13,1-10g,H4,-71.5,35.66667
Yamato 791566,1979.0,20th Century,Antarctica,Antarctica,497.17,100-1kg,L6,-71.5,35.66667
Yamato 791567,1979.0,20th Century,Antarctica,Antarctica,67.98,10-100g,H4,-71.5,35.66667
Yamato 791568,1979.0,20th Century,Antarctica,Antarctica,40.07,10-100g,L6,-71.5,35.66667
Yamato 791569,1979.0,20th Century,Antarctica,Antarctica,10.58,10-100g,L6,-71.5,35.66667
Yamato 791570,1979.0,20th Century,Antarctica,Antarctica,0.58,<1g,L6,-71.5,35.66667
Yamato 791571,1979.0,20th Century,Antarctica,Antarctica,23.68,10-100g,L6,-71.5,35.66667
Yamato 791572,1979.0,20th Century,Antarctica,Antarctica,6.31,1-10g,H4,-71.5,35.66667
Yamato 791573,1979.0,20th Century,Antarctica,Antarctica,134.33,100-1kg,H-OTHER,-71.5,35.66667
Yamato 791574,1979.0,20th Century,Antarctica,Antarctica,199.73,100-1kg,L5,-71.5,35.66667
Yamato 791575,1979.0,20th Century,Antarctica,Antarctica,3.19,1-10g,L6,-71.5,35.66667
Yamato 791576,1979.0,20th Century,Antarctica,Antarctica,4.4,1-10g,L5,-71.5,35.66667
Yamato 791577,1979.0,20th Century,Antarctica,Antarctica,481.41,100-1kg,L6,-71.5,35.66667
Yamato 791578,1979.0,20th Century,Antarctica,Antarctica,191.44,100-1kg,L6,-71.5,35.66667
Yamato 791579,1979.0,20th Century,Antarctica,Antarctica,108.06,100-1kg,L6,-71.5,35.66667
Yamato 791580,1979.0,20th Century,Antarctica,Antarctica,114.6,100-1kg,L6,-71.5,35.66667
Yamato 791581,1979.0,20th Century,Antarctica,Antarctica,9.61,1-10g,L6,-71.5,35.66667
Yamato 791582,1979.0,20th Century,Antarctica,Antarctica,3.26,1-10g,L6,-71.5,35.66667
Yamato 791583,1979.0,20th Century,Antarctica,Antarctica,6.69,1-10g,L6,-71.5,35.66667
Yamato 791584,1979.0,20th Century,Antarctica,Antarctica,2.52,1-10g,L6,-71.5,35.66667
Yamato 791585,1979.0,20th Century,Antarctica,Antarctica,79.19,10-100g,L6,-71.5,35.66667
Yamato 791586,1979.0,20th Century,Antarctica,Antarctica,219.68,100-1kg,L6,-71.5,35.66667
Yamato 791587,1979.0,20th Century,Antarctica,Antarctica,99.82,10-100g,L-OTHER,-71.5,35.66667
Yamato 791589,1979.0,20th Century,Antarctica,Antarctica,3.91,1-10g,H6,-71.5,35.66667
Yamato 791590,1979.0,20th Century,Antarctica,Antarctica,20.57,10-100g,H4,-71.5,35.66667
Yamato 791591,1979.0,20th Century,Antarctica,Antarctica,57.09,10-100g,L6,-71.5,35.66667
Yamato 791592,1979.0,20th Century,Antarctica,Antarctica,1.33,1-10g,L6,-71.5,35.66667
Yamato 791593,1979.0,20th Century,Antarctica,Antarctica,0.86,<1g,L6,-71.5,35.66667
Yamato 791594,1979.0,20th Century,Antarctica,Antarctica,0.78,<1g,L6,-71.5,35.66667
Yamato 791595,1979.0,20th Century,Antarctica,Antarctica,5.84,1-10g,H5,-71.5,35.66667
Yamato 791596,1979.0,20th Century,Antarctica,Antarctica,1.92,1-10g,L-OTHER,-71.5,35.66667
Yamato 791597,1979.0,20th Century,Antarctica,Antarctica,147.99,100-1kg,H6,-71.5,35.66667
Yamato 791598,1979.0,20th Century,Antarctica,Antarctica,8.16,1-10g,L-OTHER,-71.5,35.66667
Yamato 791599,1979.0,20th Century,Antarctica,Antarctica,8.55,1-10g,L-OTHER,-71.5,35.66667
Yamato 791600,1979.0,20th Century,Antarctica,Antarctica,0.74,<1g,H4,-71.5,35.66667
Yamato 791601,1979.0,20th Century,Antarctica,Antarctica,2.06,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791602,1979.0,20th Century,Antarctica,Antarctica,3.35,1-10g,H6,-71.5,35.66667
Yamato 791603,1979.0,20th Century,Antarctica,Antarctica,5.09,1-10g,OTHER,-71.5,35.66667
Yamato 791604,1979.0,20th Century,Antarctica,Antarctica,297.44,100-1kg,H4,-71.5,35.66667
Yamato 791605,1979.0,20th Century,Antarctica,Antarctica,112.63,100-1kg,H5,-71.5,35.66667
Yamato 791606,1979.0,20th Century,Antarctica,Antarctica,182.4,100-1kg,H4,-71.5,35.66667
Yamato 791607,1979.0,20th Century,Antarctica,Antarctica,55.63,10-100g,H5,-71.5,35.66667
Yamato 791608,1979.0,20th Century,Antarctica,Antarctica,19.77,10-100g,H5,-71.5,35.66667
Yamato 791609,1979.0,20th Century,Antarctica,Antarctica,18.9,10-100g,H5,-71.5,35.66667
Yamato 791610,1979.0,20th Century,Antarctica,Antarctica,22.61,10-100g,H5,-71.5,35.66667
Yamato 791611,1979.0,20th Century,Antarctica,Antarctica,14.85,10-100g,H5,-71.5,35.66667
Yamato 791612,1979.0,20th Century,Antarctica,Antarctica,15.97,10-100g,H5,-71.5,35.66667
Yamato 791613,1979.0,20th Century,Antarctica,Antarctica,15.5,10-100g,H5,-71.5,35.66667
Yamato 791614,1979.0,20th Century,Antarctica,Antarctica,21.47,10-100g,H5,-71.5,35.66667
Yamato 791615,1979.0,20th Century,Antarctica,Antarctica,18.22,10-100g,H5,-71.5,35.66667
Yamato 791616,1979.0,20th Century,Antarctica,Antarctica,7.29,1-10g,H5,-71.5,35.66667
Yamato 791617,1979.0,20th Century,Antarctica,Antarctica,8.93,1-10g,H5,-71.5,35.66667
Yamato 791618,1979.0,20th Century,Antarctica,Antarctica,6.7,1-10g,H5,-71.5,35.66667
Yamato 791619,1979.0,20th Century,Antarctica,Antarctica,4.01,1-10g,H4,-71.5,35.66667
Yamato 791620,1979.0,20th Century,Antarctica,Antarctica,5.86,1-10g,H4,-71.5,35.66667
Yamato 791621,1979.0,20th Century,Antarctica,Antarctica,2.44,1-10g,H4,-71.5,35.66667
Yamato 791622,1979.0,20th Century,Antarctica,Antarctica,1.91,1-10g,H4,-71.5,35.66667
Yamato 791623,1979.0,20th Century,Antarctica,Antarctica,1.73,1-10g,H4,-71.5,35.66667
Yamato 791624,1979.0,20th Century,Antarctica,Antarctica,1.07,1-10g,H4,-71.5,35.66667
Yamato 791625,1979.0,20th Century,Antarctica,Antarctica,1.4,1-10g,H4,-71.5,35.66667
Yamato 791626,1979.0,20th Century,Antarctica,Antarctica,1.32,1-10g,H4,-71.5,35.66667
Yamato 791627,1979.0,20th Century,Antarctica,Antarctica,1.82,1-10g,L6,-71.5,35.66667
Yamato 791628,1979.0,20th Century,Antarctica,Antarctica,4.95,1-10g,L6,-71.5,35.66667
Yamato 791629,1979.0,20th Century,Antarctica,Antarctica,128.02,100-1kg,H4,-71.5,35.66667
Yamato 791630,1979.0,20th Century,Antarctica,Antarctica,2243.0,1-10kg,L-OTHER,-71.5,35.66667
Yamato 791631,1979.0,20th Century,Antarctica,Antarctica,12.3,10-100g,H5,-71.5,35.66667
Yamato 791632,1979.0,20th Century,Antarctica,Antarctica,534.79,100-1kg,L5,-71.5,35.66667
Yamato 791633,1979.0,20th Century,Antarctica,Antarctica,634.33,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791634,1979.0,20th Century,Antarctica,Antarctica,333.77,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791635,1979.0,20th Century,Antarctica,Antarctica,653.0,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791636,1979.0,20th Century,Antarctica,Antarctica,112.52,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791637,1979.0,20th Century,Antarctica,Antarctica,109.23,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791638,1979.0,20th Century,Antarctica,Antarctica,63.72,10-100g,L-OTHER,-71.5,35.66667
Yamato 791639,1979.0,20th Century,Antarctica,Antarctica,13.66,10-100g,H5,-71.5,35.66667
Yamato 791640,1979.0,20th Century,Antarctica,Antarctica,8.69,1-10g,H-OTHER,-71.5,35.66667
Yamato 791641,1979.0,20th Century,Antarctica,Antarctica,5.37,1-10g,L-OTHER,-71.5,35.66667
Yamato 791642,1979.0,20th Century,Antarctica,Antarctica,4.35,1-10g,L-OTHER,-71.5,35.66667
Yamato 791643,1979.0,20th Century,Antarctica,Antarctica,2.85,1-10g,L-OTHER,-71.5,35.66667
Yamato 791644,1979.0,20th Century,Antarctica,Antarctica,134.58,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791645,1979.0,20th Century,Antarctica,Antarctica,55.95,10-100g,L-OTHER,-71.5,35.66667
Yamato 791646,1979.0,20th Century,Antarctica,Antarctica,12.59,10-100g,L-OTHER,-71.5,35.66667
Yamato 791647,1979.0,20th Century,Antarctica,Antarctica,4.62,1-10g,L-OTHER,-71.5,35.66667
Yamato 791648,1979.0,20th Century,Antarctica,Antarctica,5.48,1-10g,L-OTHER,-71.5,35.66667
Yamato 791649,1979.0,20th Century,Antarctica,Antarctica,2.32,1-10g,L-OTHER,-71.5,35.66667
Yamato 791650,1979.0,20th Century,Antarctica,Antarctica,0.78,<1g,L-OTHER,-71.5,35.66667
Yamato 791651,1979.0,20th Century,Antarctica,Antarctica,3.05,1-10g,L-OTHER,-71.5,35.66667
Yamato 791652,1979.0,20th Century,Antarctica,Antarctica,349.1,100-1kg,H6,-71.5,35.66667
Yamato 791653,1979.0,20th Century,Antarctica,Antarctica,7.89,1-10g,L-OTHER,-71.5,35.66667
Yamato 791654,1979.0,20th Century,Antarctica,Antarctica,3.35,1-10g,L-OTHER,-71.5,35.66667
Yamato 791655,1979.0,20th Century,Antarctica,Antarctica,48.78,10-100g,L-OTHER,-71.5,35.66667
Yamato 791656,1979.0,20th Century,Antarctica,Antarctica,9.96,1-10g,L-OTHER,-71.5,35.66667
Yamato 791657,1979.0,20th Century,Antarctica,Antarctica,1.53,1-10g,L-OTHER,-71.5,35.66667
Yamato 791658,1979.0,20th Century,Antarctica,Antarctica,14.87,10-100g,H4,-71.5,35.66667
Yamato 791659,1979.0,20th Century,Antarctica,Antarctica,10.17,10-100g,L-OTHER,-71.5,35.66667
Yamato 791660,1979.0,20th Century,Antarctica,Antarctica,3.25,1-10g,L-OTHER,-71.5,35.66667
Yamato 791661,1979.0,20th Century,Antarctica,Antarctica,114.1,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791662,1979.0,20th Century,Antarctica,Antarctica,89.57,10-100g,L-OTHER,-71.5,35.66667
Yamato 791663,1979.0,20th Century,Antarctica,Antarctica,50.42,10-100g,H4,-71.5,35.66667
Yamato 791664,1979.0,20th Century,Antarctica,Antarctica,45.54,10-100g,H4,-71.5,35.66667
Yamato 791665,1979.0,20th Century,Antarctica,Antarctica,20.15,10-100g,H4,-71.5,35.66667
Yamato 791666,1979.0,20th Century,Antarctica,Antarctica,9.94,1-10g,H4,-71.5,35.66667
Yamato 791667,1979.0,20th Century,Antarctica,Antarctica,0.45,<1g,H4,-71.5,35.66667
Yamato 791668,1979.0,20th Century,Antarctica,Antarctica,732.0,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791669,1979.0,20th Century,Antarctica,Antarctica,334.85,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791670,1979.0,20th Century,Antarctica,Antarctica,541.72,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791671,1979.0,20th Century,Antarctica,Antarctica,13.29,10-100g,L-OTHER,-71.5,35.66667
Yamato 791672,1979.0,20th Century,Antarctica,Antarctica,5.13,1-10g,L-OTHER,-71.5,35.66667
Yamato 791673,1979.0,20th Century,Antarctica,Antarctica,2.64,1-10g,H4,-71.5,35.66667
Yamato 791674,1979.0,20th Century,Antarctica,Antarctica,50.1,10-100g,L-OTHER,-71.5,35.66667
Yamato 791675,1979.0,20th Century,Antarctica,Antarctica,27.85,10-100g,L-OTHER,-71.5,35.66667
Yamato 791676,1979.0,20th Century,Antarctica,Antarctica,10.36,10-100g,L-OTHER,-71.5,35.66667
Yamato 791677,1979.0,20th Century,Antarctica,Antarctica,473.05,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791678,1979.0,20th Century,Antarctica,Antarctica,259.1,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791679,1979.0,20th Century,Antarctica,Antarctica,18.46,10-100g,L-OTHER,-71.5,35.66667
Yamato 791680,1979.0,20th Century,Antarctica,Antarctica,284.98,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791681,1979.0,20th Century,Antarctica,Antarctica,71.07,10-100g,L-OTHER,-71.5,35.66667
Yamato 791682,1979.0,20th Century,Antarctica,Antarctica,123.73,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791683,1979.0,20th Century,Antarctica,Antarctica,96.6,10-100g,L-OTHER,-71.5,35.66667
Yamato 791684,1979.0,20th Century,Antarctica,Antarctica,33.01,10-100g,H5,-71.5,35.66667
Yamato 791685,1979.0,20th Century,Antarctica,Antarctica,27.02,10-100g,H5,-71.5,35.66667
Yamato 791686,1979.0,20th Century,Antarctica,Antarctica,19.03,10-100g,H5,-71.5,35.66667
Yamato 791687,1979.0,20th Century,Antarctica,Antarctica,6.82,1-10g,H5,-71.5,35.66667
Yamato 791688,1979.0,20th Century,Antarctica,Antarctica,5.67,1-10g,H5,-71.5,35.66667
Yamato 791689,1979.0,20th Century,Antarctica,Antarctica,2.68,1-10g,H5,-71.5,35.66667
Yamato 791690,1979.0,20th Century,Antarctica,Antarctica,2.26,1-10g,H5,-71.5,35.66667
Yamato 791691,1979.0,20th Century,Antarctica,Antarctica,1.06,1-10g,H5,-71.5,35.66667
Yamato 791692,1979.0,20th Century,Antarctica,Antarctica,0.4,<1g,H5,-71.5,35.66667
Yamato 791694,1979.0,20th Century,Antarctica,Antarctica,70.89,10-100g,L-OTHER,-71.5,35.66667
Yamato 791695,1979.0,20th Century,Antarctica,Antarctica,352.1,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791696,1979.0,20th Century,Antarctica,Antarctica,0.81,<1g,L6,-71.5,35.66667
Yamato 791697,1979.0,20th Century,Antarctica,Antarctica,1.44,1-10g,L-OTHER,-71.5,35.66667
Yamato 791699,1979.0,20th Century,Antarctica,Antarctica,2.91,1-10g,H4,-71.5,35.66667
Yamato 791700,1979.0,20th Century,Antarctica,Antarctica,1.39,1-10g,L6,-71.5,35.66667
Yamato 791703,1979.0,20th Century,Antarctica,Antarctica,25.48,10-100g,L-OTHER,-71.5,35.66667
Yamato 791704,1979.0,20th Century,Antarctica,Antarctica,93.1,10-100g,L-OTHER,-71.5,35.66667
Yamato 791705,1979.0,20th Century,Antarctica,Antarctica,172.47,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791706,1979.0,20th Century,Antarctica,Antarctica,341.1,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791708,1979.0,20th Century,Antarctica,Antarctica,126.98,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791709,1979.0,20th Century,Antarctica,Antarctica,174.32,100-1kg,L-OTHER,-71.5,35.66667
Yamato 791710,1979.0,20th Century,Antarctica,Antarctica,1607.0,1-10kg,L-OTHER,-71.5,35.66667
Yamato 791711,1979.0,20th Century,Antarctica,Antarctica,28.91,10-100g,L-OTHER,-71.5,35.66667
Yamato 791712,1979.0,20th Century,Antarctica,Antarctica,14.24,10-100g,L-OTHER,-71.5,35.66667
Yamato 791713,1979.0,20th Century,Antarctica,Antarctica,2.79,1-10g,L-OTHER,-71.5,35.66667
Yamato 791714,1979.0,20th Century,Antarctica,Antarctica,3.59,1-10g,L-OTHER,-71.5,35.66667
Yamato 791715,1979.0,20th Century,Antarctica,Antarctica,13.39,10-100g,L5,-71.5,35.66667
Yamato 791716,1979.0,20th Century,Antarctica,Antarctica,193.21,100-1kg,H4,-71.5,35.66667
Yamato 791717,1979.0,20th Century,Antarctica,Antarctica,25322.0,>10kg,CARBONACEOUS,-71.5,35.66667
Yamato 791718,1979.0,20th Century,Antarctica,Antarctica,184.01,100-1kg,CARBONACEOUS,-71.5,35.66667
Yamato 791719,1979.0,20th Century,Antarctica,Antarctica,170.69,100-1kg,CARBONACEOUS,-71.5,35.66667
Yamato 791720,1979.0,20th Century,Antarctica,Antarctica,117.52,100-1kg,CARBONACEOUS,-71.5,35.66667
Yamato 791721,1979.0,20th Century,Antarctica,Antarctica,9.8,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791722,1979.0,20th Century,Antarctica,Antarctica,8.95,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791723,1979.0,20th Century,Antarctica,Antarctica,7.13,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791724,1979.0,20th Century,Antarctica,Antarctica,3.61,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791725,1979.0,20th Century,Antarctica,Antarctica,47.07,10-100g,CARBONACEOUS,-71.5,35.66667
Yamato 791726,1979.0,20th Century,Antarctica,Antarctica,4.98,1-10g,H4,-71.5,35.66667
Yamato 791727,1979.0,20th Century,Antarctica,Antarctica,18.17,10-100g,L-OTHER,-71.5,35.66667
Yamato 791728,1979.0,20th Century,Antarctica,Antarctica,48.2,10-100g,H4,-71.5,35.66667
Yamato 791729,1979.0,20th Century,Antarctica,Antarctica,51.3,10-100g,H4,-71.5,35.66667
Yamato 791730,1979.0,20th Century,Antarctica,Antarctica,34.8,10-100g,H4,-71.5,35.66667
Yamato 791731,1979.0,20th Century,Antarctica,Antarctica,24.83,10-100g,H4,-71.5,35.66667
Yamato 791732,1979.0,20th Century,Antarctica,Antarctica,25.52,10-100g,H4,-71.5,35.66667
Yamato 791733,1979.0,20th Century,Antarctica,Antarctica,15.59,10-100g,H4,-71.5,35.66667
Yamato 791734,1979.0,20th Century,Antarctica,Antarctica,19.47,10-100g,H4,-71.5,35.66667
Yamato 791735,1979.0,20th Century,Antarctica,Antarctica,11.79,10-100g,H4,-71.5,35.66667
Yamato 791736,1979.0,20th Century,Antarctica,Antarctica,14.61,10-100g,H4,-71.5,35.66667
Yamato 791737,1979.0,20th Century,Antarctica,Antarctica,15.34,10-100g,H4,-71.5,35.66667
Yamato 791738,1979.0,20th Century,Antarctica,Antarctica,9.38,1-10g,H4,-71.5,35.66667
Yamato 791739,1979.0,20th Century,Antarctica,Antarctica,8.42,1-10g,H4,-71.5,35.66667
Yamato 791740,1979.0,20th Century,Antarctica,Antarctica,14.54,10-100g,H4,-71.5,35.66667
Yamato 791741,1979.0,20th Century,Antarctica,Antarctica,11.23,10-100g,H4,-71.5,35.66667
Yamato 791742,1979.0,20th Century,Antarctica,Antarctica,1.84,1-10g,H4,-71.5,35.66667
Yamato 791743,1979.0,20th Century,Antarctica,Antarctica,16.63,10-100g,L6,-71.5,35.66667
Yamato 791744,1979.0,20th Century,Antarctica,Antarctica,20.73,10-100g,L5,-71.5,35.66667
Yamato 791745,1979.0,20th Century,Antarctica,Antarctica,17.62,10-100g,CARBONACEOUS,-71.5,35.66667
Yamato 791746,1979.0,20th Century,Antarctica,Antarctica,8.59,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791747,1979.0,20th Century,Antarctica,Antarctica,5.84,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791748,1979.0,20th Century,Antarctica,Antarctica,8.33,1-10g,CARBONACEOUS,-71.5,35.66667
Yamato 791749,1979.0,20th Century,Antarctica,Antarctica,2.01,1-10g,H5,-71.5,35.66667
Yamato 791750,1979.0,20th Century,Antarctica,Antarctica,83.53,10-100g,L-OTHER,-71.5,35.66667
Yamato 791751,1979.0,20th Century,Antarctica,Antarctica,23.72,10-100g,L-OTHER,-71.5,35.66667
Yamato 791752,1979.0,20th Century,Antarctica,Antarctica,12.88,10-100g,L-OTHER,-71.5,35.66667
Yamato 791753,1979.0,20th Century,Antarctica,Antarctica,13.64,10-100g,L-OTHER,-71.5,35.66667
Yamato 791754,1979.0,20th Century,Antarctica,Antarctica,9.25,1-10g,L-OTHER,-71.5,35.66667
Yamato 791755,1979.0,20th Century,Antarctica,Antarctica,7.7,1-10g,L-OTHER,-71.5,35.66667
Yamato 791756,1979.0,20th Century,Antarctica,Antarctica,3.72,1-10g,L-OTHER,-71.5,35.66667
Yamato 791757,1979.0,20th Century,Antarctica,Antarctica,3.83,1-10g,L-OTHER,-71.5,35.66667
Yamato 791758,1979.0,20th Century,Antarctica,Antarctica,3.66,1-10g,L-OTHER,-71.5,35.66667
Yamato 791759,1979.0,20th Century,Antarctica,Antarctica,3.17,1-10g,L-OTHER,-71.5,35.66667
Yamato 791760,1979.0,20th Century,Antarctica,Antarctica,3.8,1-10g,L-OTHER,-71.5,35.66667
